CAMIS,Longitude,Latitude,Source,Dataset Date
41375578,-73.97557369,40.68671631,TIGER/ArcMap,5/15/2015
41375359,-73.96968718,40.60453799,TIGER/ArcMap,5/15/2015
41375457,-73.99282133,40.71778043,TIGER/ArcMap,5/15/2015
41375367,-73.91396343,40.63499552,TIGER/ArcMap,5/15/2015
41375603,-73.92483253,40.8618618,TIGER/ArcMap,5/15/2015
41375676,-73.98133021,40.72896516,TIGER/ArcMap,5/15/2015
41375675,-74.00129912,40.71905506,TIGER/ArcMap,5/15/2015
41375767,-73.95889691,40.77507101,TIGER/ArcMap,5/15/2015
41375908,-73.96563131,40.75863102,TIGER/ArcMap,5/15/2015
41375937,-73.98892148,40.76850425,TIGER/ArcMap,5/15/2015
41375794,-73.9651703,40.62436696,TIGER/ArcMap,5/15/2015
41375984,-73.90030481,40.82302711,TIGER/ArcMap,5/15/2015
41376041,-73.98197174,40.73219432,TIGER/ArcMap,5/15/2015
41376019,-73.99635389,40.59779634,TIGER/ArcMap,5/15/2015
41375936,-73.92966187,40.61872292,TIGER/ArcMap,5/15/2015
41376199,-73.98124958,40.72490799,TIGER/ArcMap,5/15/2015
41376261,-73.98102141,40.78208334,TIGER/ArcMap,5/15/2015
41376105,-73.95122705,40.59945617,TIGER/ArcMap,5/15/2015
41376524,-74.01117481,40.71519048,TIGER/ArcMap,5/15/2015
41376328,-73.99208283,40.75929533,TIGER/ArcMap,5/15/2015
41376704,-73.83122105,40.888172,TIGER/ArcMap,5/15/2015
41376725,-73.98387394,40.74349263,TIGER/ArcMap,5/15/2015
41376760,-74.00185741,40.73263726,TIGER/ArcMap,5/15/2015
41376788,-73.9918049,40.71831806,TIGER/ArcMap,5/15/2015
41376793,-73.97416196,40.75414604,TIGER/ArcMap,5/15/2015
41376798,-73.90402471,40.85202504,TIGER/ArcMap,5/15/2015
41376871,-73.98077364,40.72891652,TIGER/ArcMap,5/15/2015
41376950,-73.99525738,40.7530099,TIGER/ArcMap,5/15/2015
41376958,-74.01156441,40.63677498,TIGER/ArcMap,5/15/2015
41376986,-73.94892237,40.79595335,TIGER/ArcMap,5/15/2015
41376977,-73.99549988,40.71367034,TIGER/ArcMap,5/15/2015
41376994,-73.98514235,40.73973438,TIGER/ArcMap,5/15/2015
41376997,-73.98048033,40.75128157,TIGER/ArcMap,5/15/2015
41376978,-73.81945764,40.7508448,TIGER/ArcMap,5/15/2015
41377069,-73.96805531,40.68011474,TIGER/ArcMap,5/15/2015
41377014,-73.98295137,40.67329678,TIGER/ArcMap,5/15/2015
41377149,-73.98359784,40.76052434,TIGER/ArcMap,5/15/2015
41377019,-73.7717467,40.76518791,TIGER/ArcMap,5/15/2015
41377172,-73.99887046,40.71512213,TIGER/ArcMap,5/15/2015
41377220,-73.93793966,40.84796229,TIGER/ArcMap,5/15/2015
41377321,-73.87911826,40.83431689,TIGER/ArcMap,5/15/2015
41377382,-73.92402668,40.6891463,TIGER/ArcMap,5/15/2015
41377427,-73.9564564,40.71692923,TIGER/ArcMap,5/15/2015
41377511,-74.00735339,40.74320008,TIGER/ArcMap,5/15/2015
41377598,-73.92831814,40.70224869,TIGER/ArcMap,5/15/2015
41377624,-73.90316655,40.80997497,TIGER/ArcMap,5/15/2015
41377819,-73.98640388,40.66498068,TIGER/ArcMap,5/15/2015
41377952,-73.96948044,40.75943454,TIGER/ArcMap,5/15/2015
41377915,-73.9727412,40.60430649,TIGER/ArcMap,5/15/2015
41377990,-73.91141824,40.70494563,TIGER/ArcMap,5/15/2015
41378125,-73.93265054,40.85068181,TIGER/ArcMap,5/15/2015
41378319,-74.00507764,40.73387415,TIGER/ArcMap,5/15/2015
41378666,-73.9669864,40.76424096,TIGER/ArcMap,5/15/2015
41378305,-73.98199636,40.74319682,TIGER/ArcMap,5/15/2015
41378724,-73.99064917,40.75594294,TIGER/ArcMap,5/15/2015
41378736,-73.99469314,40.71699008,TIGER/ArcMap,5/15/2015
41378421,-73.87109669,40.68009544,TIGER/ArcMap,5/15/2015
41378790,-74.00381259,40.742964,TIGER/ArcMap,5/15/2015
41378795,-73.96423882,40.67986681,TIGER/ArcMap,5/15/2015
41378948,-74.0005807,40.72999291,TIGER/ArcMap,5/15/2015
41378862,-73.96669357,40.57654252,TIGER/ArcMap,5/15/2015
41378990,-73.94742271,40.63102253,TIGER/ArcMap,5/15/2015
41379121,-73.98556654,40.75953693,TIGER/ArcMap,5/15/2015
41379196,-74.00077109,40.74713923,TIGER/ArcMap,5/15/2015
41379436,-73.9964844,40.71567773,TIGER/ArcMap,5/15/2015
41379274,-73.97228902,40.60541164,TIGER/ArcMap,5/15/2015
41379441,-73.98222039,40.77135712,TIGER/ArcMap,5/15/2015
41379445,-73.94781368,40.633514,TIGER/ArcMap,5/15/2015
41379625,-74.01195693,40.63606723,TIGER/ArcMap,5/15/2015
41379820,-73.98481581,40.74797513,TIGER/ArcMap,5/15/2015
41380163,-73.97364806,40.75370256,TIGER/ArcMap,5/15/2015
41379643,-73.88424955,40.86697158,TIGER/ArcMap,5/15/2015
41379821,-73.84484662,40.84809288,TIGER/ArcMap,5/15/2015
41379907,-73.94684222,40.72513597,TIGER/ArcMap,5/15/2015
41380543,-73.98686705,40.74515891,TIGER/ArcMap,5/15/2015
41380595,-73.88342637,40.88068726,TIGER/ArcMap,5/15/2015
41380672,-73.9627175,40.63569875,TIGER/ArcMap,5/15/2015
41380243,-73.79527035,40.75797166,TIGER/ArcMap,5/15/2015
41380675,-74.00542166,40.62921578,TIGER/ArcMap,5/15/2015
41380708,-73.92720459,40.8189516,TIGER/ArcMap,5/15/2015
41380885,-73.94368481,40.82053446,TIGER/ArcMap,5/15/2015
41380710,-73.92720459,40.8189516,TIGER/ArcMap,5/15/2015
41380930,-74.01646437,40.70582614,TIGER/ArcMap,5/15/2015
41380886,-74.01212192,40.70164172,TIGER/ArcMap,5/15/2015
41380933,-74.0164365,40.70589795,TIGER/ArcMap,5/15/2015
41380719,-73.94739126,40.79639024,TIGER/ArcMap,5/15/2015
41380984,-73.99523068,40.73584348,TIGER/ArcMap,5/15/2015
41381168,-74.00466513,40.72971282,TIGER/ArcMap,5/15/2015
41381267,-73.98405369,40.72620892,TIGER/ArcMap,5/15/2015
41381258,-73.98723215,40.69214628,TIGER/ArcMap,5/15/2015
41381373,-74.00596592,40.73533128,TIGER/ArcMap,5/15/2015
41381423,-73.93889261,40.79842219,TIGER/ArcMap,5/15/2015
41381353,-73.88146962,40.75602597,TIGER/ArcMap,5/15/2015
41381674,-73.95289067,40.77641824,TIGER/ArcMap,5/15/2015
41381712,-73.97067859,40.76734852,TIGER/ArcMap,5/15/2015
41381714,-73.97067859,40.76734852,TIGER/ArcMap,5/15/2015
41381698,-74.00194395,40.72799992,TIGER/ArcMap,5/15/2015
41381773,-73.97344616,40.69320519,TIGER/ArcMap,5/15/2015
41381844,-73.9558728,40.7141434,TIGER/ArcMap,5/15/2015
41381900,-73.94442716,40.71433007,TIGER/ArcMap,5/15/2015
41381914,-73.97467198,40.68646772,TIGER/ArcMap,5/15/2015
41381871,-73.98912155,40.74295308,TIGER/ArcMap,5/15/2015
41382007,-74.00802048,40.7341096,TIGER/ArcMap,5/15/2015
41382079,-73.94724193,40.62910202,TIGER/ArcMap,5/15/2015
41382108,-74.00640445,40.70694132,TIGER/ArcMap,5/15/2015
41382150,-73.96235745,40.76066099,TIGER/ArcMap,5/15/2015
41382110,-73.94437996,40.74900434,TIGER/ArcMap,5/15/2015
41382160,-73.99759482,40.71525308,TIGER/ArcMap,5/15/2015
41382293,-73.98083423,40.76453756,TIGER/ArcMap,5/15/2015
41382211,-73.98161219,40.68561643,TIGER/ArcMap,5/15/2015
41382526,-73.91075924,40.69989312,TIGER/ArcMap,5/15/2015
41382688,-73.98365793,40.7657579,TIGER/ArcMap,5/15/2015
41382794,-73.9073511,40.84466931,TIGER/ArcMap,5/15/2015
41382761,-73.93561801,40.84175695,TIGER/ArcMap,5/15/2015
41382796,-73.96830765,40.7590736,TIGER/ArcMap,5/15/2015
41382329,-74.00916971,40.64612251,TIGER/ArcMap,5/15/2015
41382808,-73.99237143,40.7411044,TIGER/ArcMap,5/15/2015
41382828,-73.89986052,40.85743519,TIGER/ArcMap,5/15/2015
41382830,-73.97289961,40.75269348,TIGER/ArcMap,5/15/2015
41382840,-74.02323814,40.6278358,TIGER/ArcMap,5/15/2015
41382903,-73.94773658,40.79035935,TIGER/ArcMap,5/15/2015
41382908,-73.94892385,40.79747072,TIGER/ArcMap,5/15/2015
41382948,-73.99544582,40.68345902,TIGER/ArcMap,5/15/2015
41382954,-73.98142625,40.68566733,TIGER/ArcMap,5/15/2015
41382858,-73.87963594,40.74802904,TIGER/ArcMap,5/15/2015
41382973,-73.99813112,40.75586106,TIGER/ArcMap,5/15/2015
41382996,-73.9817528,40.77619729,TIGER/ArcMap,5/15/2015
41382957,-73.97231013,40.79150561,TIGER/ArcMap,5/15/2015
41382991,-73.91688517,40.81580918,TIGER/ArcMap,5/15/2015
41383216,-73.94432898,40.82058967,TIGER/ArcMap,5/15/2015
41383251,-73.90068818,40.85606539,TIGER/ArcMap,5/15/2015
41383250,-73.92808988,40.76318991,TIGER/ArcMap,5/15/2015
41383548,-74.002318,40.72480091,TIGER/ArcMap,5/15/2015
41383189,-73.90934484,40.77180438,TIGER/ArcMap,5/15/2015
41383631,-74.00876127,40.71399306,TIGER/ArcMap,5/15/2015
41383892,-73.86122053,40.88630384,TIGER/ArcMap,5/15/2015
41384019,-73.98528789,40.74781145,TIGER/ArcMap,5/15/2015
41384147,-73.99049535,40.75759313,TIGER/ArcMap,5/15/2015
41384143,-73.9344889,40.75340487,TIGER/ArcMap,5/15/2015
41384154,-74.00777572,40.74064547,TIGER/ArcMap,5/15/2015
41384170,-73.99380754,40.73852003,TIGER/ArcMap,5/15/2015
41384195,-73.93928107,40.85125363,TIGER/ArcMap,5/15/2015
41384201,-73.95391981,40.77452064,TIGER/ArcMap,5/15/2015
41384226,-73.95219583,40.76909027,TIGER/ArcMap,5/15/2015
41384237,-73.91576239,40.81874743,TIGER/ArcMap,5/15/2015
41384428,-73.97943328,40.75535981,TIGER/ArcMap,5/15/2015
41384605,-73.87724641,40.80992117,TIGER/ArcMap,5/15/2015
41384329,-73.99734468,40.60399041,TIGER/ArcMap,5/15/2015
41384745,-73.88572154,40.85859973,TIGER/ArcMap,5/15/2015
41384847,-73.90125337,40.7216894,TIGER/ArcMap,5/15/2015
41384857,-73.8575596,40.89319592,TIGER/ArcMap,5/15/2015
41385043,-73.97880191,40.76009445,TIGER/ArcMap,5/15/2015
41385076,-73.88035738,40.8824596,TIGER/ArcMap,5/15/2015
41385081,-73.97291229,40.78536123,TIGER/ArcMap,5/15/2015
41385083,-73.96299578,40.62495001,TIGER/ArcMap,5/15/2015
41385282,-73.99411558,40.76137618,TIGER/ArcMap,5/15/2015
41385250,-73.90989399,40.8861552,TIGER/ArcMap,5/15/2015
41385249,-73.99908976,40.61040343,TIGER/ArcMap,5/15/2015
41385292,-73.97961389,40.74629282,TIGER/ArcMap,5/15/2015
41385488,-73.99064917,40.75594294,TIGER/ArcMap,5/15/2015
41385362,-73.89773252,40.8669385,TIGER/ArcMap,5/15/2015
41385384,-73.96698796,40.64012891,TIGER/ArcMap,5/15/2015
41385294,-73.95111883,40.63617783,TIGER/ArcMap,5/15/2015
41385639,-73.8317148,40.88459081,TIGER/ArcMap,5/15/2015
41385657,-73.88640332,40.85764435,TIGER/ArcMap,5/15/2015
41385659,-73.88603896,40.85744775,TIGER/ArcMap,5/15/2015
41385681,-74.03116676,40.62338682,TIGER/ArcMap,5/15/2015
41385927,-73.96047492,40.65928862,TIGER/ArcMap,5/15/2015
41385888,-73.97662319,40.73940197,TIGER/ArcMap,5/15/2015
41385943,-73.92022857,40.8079213,TIGER/ArcMap,5/15/2015
41385900,-74.00780472,40.6370905,TIGER/ArcMap,5/15/2015
41385990,-73.96076159,40.60802458,TIGER/ArcMap,5/15/2015
41386041,-73.97287607,40.69330452,TIGER/ArcMap,5/15/2015
41386047,-74.00153493,40.67557275,TIGER/ArcMap,5/15/2015
41386156,-74.0087891,40.61908468,TIGER/ArcMap,5/15/2015
41386105,-73.95180928,40.77342423,TIGER/ArcMap,5/15/2015
41386289,-73.94279187,40.70438417,TIGER/ArcMap,5/15/2015
41386298,-73.90154895,40.7596815,TIGER/ArcMap,5/15/2015
41386399,-73.99039491,40.7179583,TIGER/ArcMap,5/15/2015
41386380,-73.99835941,40.67709389,TIGER/ArcMap,5/15/2015
41386543,-73.94473962,40.83436397,TIGER/ArcMap,5/15/2015
41386625,-73.99131175,40.73760097,TIGER/ArcMap,5/15/2015
41386642,-73.98451062,40.74934663,TIGER/ArcMap,5/15/2015
41386827,-73.98047273,40.77818322,TIGER/ArcMap,5/15/2015
41386644,-73.98968979,40.72571612,TIGER/ArcMap,5/15/2015
41386737,-73.98416645,40.75488883,TIGER/ArcMap,5/15/2015
41386840,-74.0031366,40.73286518,TIGER/ArcMap,5/15/2015
41386974,-73.96639519,40.76192517,TIGER/ArcMap,5/15/2015
41386733,-73.93938306,40.75064325,TIGER/ArcMap,5/15/2015
41387014,-73.99861424,40.62016381,TIGER/ArcMap,5/15/2015
41387010,-73.93525349,40.68354112,TIGER/ArcMap,5/15/2015
41387108,-73.9618251,40.58150285,TIGER/ArcMap,5/15/2015
41387018,-73.98215414,40.66630629,TIGER/ArcMap,5/15/2015
41387122,-73.99121627,40.69147339,TIGER/ArcMap,5/15/2015
41387129,-74.01158517,40.61258861,TIGER/ArcMap,5/15/2015
41387200,-73.94284206,40.6558041,TIGER/ArcMap,5/15/2015
41387302,-73.93424609,40.85324858,TIGER/ArcMap,5/15/2015
41387310,-73.879932,40.89530757,TIGER/ArcMap,5/15/2015
41387224,-73.99321428,40.74562381,TIGER/ArcMap,5/15/2015
41387356,-73.91746491,40.86657379,TIGER/ArcMap,5/15/2015
41387345,-73.93336871,40.71380722,TIGER/ArcMap,5/15/2015
41387458,-73.99278609,40.74813872,TIGER/ArcMap,5/15/2015
41387509,-73.97936866,40.67790231,TIGER/ArcMap,5/15/2015
41387444,-73.99824539,40.72880939,TIGER/ArcMap,5/15/2015
41387523,-74.00656042,40.71109524,TIGER/ArcMap,5/15/2015
41387494,-73.89582892,40.63840202,TIGER/ArcMap,5/15/2015
41387576,-73.93572402,40.84421701,TIGER/ArcMap,5/15/2015
41387793,-73.95595388,40.78466216,TIGER/ArcMap,5/15/2015
41388080,-73.97006517,40.75628561,TIGER/ArcMap,5/15/2015
41387635,-73.92190654,40.71664489,TIGER/ArcMap,5/15/2015
41387911,-73.98213053,40.67864195,TIGER/ArcMap,5/15/2015
41388157,-74.00117119,40.72929218,TIGER/ArcMap,5/15/2015
41388348,-73.99213345,40.69943049,TIGER/ArcMap,5/15/2015
41388484,-74.00344443,40.72910957,TIGER/ArcMap,5/15/2015
41388485,-74.00323182,40.73268253,TIGER/ArcMap,5/15/2015
41388519,-73.98614346,40.750031,TIGER/ArcMap,5/15/2015
41388576,-73.98877099,40.7587475,TIGER/ArcMap,5/15/2015
41388569,-73.98503572,40.75928211,TIGER/ArcMap,5/15/2015
41388613,-73.87477968,40.83067531,TIGER/ArcMap,5/15/2015
41388798,-73.95108636,40.7829008,TIGER/ArcMap,5/15/2015
41388810,-73.92180547,40.70653738,TIGER/ArcMap,5/15/2015
41388838,-73.98791389,40.72707662,TIGER/ArcMap,5/15/2015
41388629,-73.99344795,40.75741475,TIGER/ArcMap,5/15/2015
41388636,-73.94252494,40.83717191,TIGER/ArcMap,5/15/2015
41388846,-73.9482751,40.71802792,TIGER/ArcMap,5/15/2015
41388845,-73.96475265,40.62293194,TIGER/ArcMap,5/15/2015
41388854,-73.88007883,40.68145331,TIGER/ArcMap,5/15/2015
41388853,-73.92933501,40.65201164,TIGER/ArcMap,5/15/2015
41388841,-73.99182547,40.59085107,TIGER/ArcMap,5/15/2015
41388904,-73.99016825,40.71670133,TIGER/ArcMap,5/15/2015
41388901,-73.97441022,40.78862706,TIGER/ArcMap,5/15/2015
41388993,-74.00424977,40.73400142,TIGER/ArcMap,5/15/2015
41388867,-73.93976256,40.70763881,TIGER/ArcMap,5/15/2015
41388869,-73.96196355,40.80036639,TIGER/ArcMap,5/15/2015
41389061,-74.01543629,40.6771504,TIGER/ArcMap,5/15/2015
41389072,-73.95663979,40.66611934,TIGER/ArcMap,5/15/2015
41389126,-73.9971064,40.74730816,TIGER/ArcMap,5/15/2015
41389136,-73.99605849,40.71756169,TIGER/ArcMap,5/15/2015
41389296,-73.96918734,40.64092176,TIGER/ArcMap,5/15/2015
41389314,-73.90119343,40.86283225,TIGER/ArcMap,5/15/2015
41389304,-73.96263667,40.79944526,TIGER/ArcMap,5/15/2015
41389562,-73.99359619,40.74970622,TIGER/ArcMap,5/15/2015
41389468,-73.85127452,40.83323277,TIGER/ArcMap,5/15/2015
41389636,-73.9013265,40.90524302,TIGER/ArcMap,5/15/2015
41389861,-73.9843503,40.7451196,TIGER/ArcMap,5/15/2015
41389738,-73.9929206,40.76324288,TIGER/ArcMap,5/15/2015
41390129,-73.98277393,40.75100397,TIGER/ArcMap,5/15/2015
41390137,-73.98277393,40.75100397,TIGER/ArcMap,5/15/2015
41389979,-73.9451745,40.80808312,TIGER/ArcMap,5/15/2015
41390159,-73.98930606,40.72936375,TIGER/ArcMap,5/15/2015
41390168,-73.9736619,40.59444344,TIGER/ArcMap,5/15/2015
41390294,-73.97291386,40.60800196,TIGER/ArcMap,5/15/2015
41390298,-73.98158818,40.57703593,TIGER/ArcMap,5/15/2015
41390370,-73.98707949,40.74486798,TIGER/ArcMap,5/15/2015
41390347,-73.95526083,40.7687013,TIGER/ArcMap,5/15/2015
41390433,-73.98415417,40.7253174,TIGER/ArcMap,5/15/2015
41390799,-73.98828603,40.73477094,TIGER/ArcMap,5/15/2015
41390593,-74.00692973,40.71082711,TIGER/ArcMap,5/15/2015
41390371,-73.93687849,40.59886001,TIGER/ArcMap,5/15/2015
41390570,-73.99211949,40.6172994,TIGER/ArcMap,5/15/2015
41390867,-73.99706852,40.74476048,TIGER/ArcMap,5/15/2015
41390998,-73.97109676,40.75146162,TIGER/ArcMap,5/15/2015
41391155,-73.974362,40.75654812,TIGER/ArcMap,5/15/2015
41391158,-73.974362,40.75654812,TIGER/ArcMap,5/15/2015
41391114,-73.98806808,40.72794225,TIGER/ArcMap,5/15/2015
41391288,-73.90518489,40.82695083,TIGER/ArcMap,5/15/2015
41391340,-73.98884384,40.73112004,TIGER/ArcMap,5/15/2015
41391353,-73.97980664,40.78122805,TIGER/ArcMap,5/15/2015
41391415,-73.99406536,40.76167173,TIGER/ArcMap,5/15/2015
41391327,-73.98407126,40.73915786,TIGER/ArcMap,5/15/2015
41391456,-73.95939175,40.7828254,TIGER/ArcMap,5/15/2015
41391483,-73.83114031,40.75927946,TIGER/ArcMap,5/15/2015
41391795,-73.98618816,40.72251121,TIGER/ArcMap,5/15/2015
41391794,-73.96302876,40.7580519,TIGER/ArcMap,5/15/2015
41391961,-73.97319776,40.76006026,TIGER/ArcMap,5/15/2015
41392231,-73.88827805,40.85481528,TIGER/ArcMap,5/15/2015
41392227,-73.98281582,40.76505296,TIGER/ArcMap,5/15/2015
41392014,-73.84321894,40.86164029,TIGER/ArcMap,5/15/2015
41392451,-73.99917163,40.71982721,TIGER/ArcMap,5/15/2015
41392497,-73.88404355,40.86787185,TIGER/ArcMap,5/15/2015
41392244,-74.03134882,40.61567063,TIGER/ArcMap,5/15/2015
41392558,-73.88553821,40.67930637,TIGER/ArcMap,5/15/2015
41392668,-73.92513464,40.86208273,TIGER/ArcMap,5/15/2015
41392573,-73.95695118,40.68718206,TIGER/ArcMap,5/15/2015
41392793,-73.82726159,40.71270883,TIGER/ArcMap,5/15/2015
41392820,-73.99369339,40.75222408,TIGER/ArcMap,5/15/2015
41393008,-73.99962728,40.72985162,TIGER/ArcMap,5/15/2015
41393099,-74.01037504,40.70437856,TIGER/ArcMap,5/15/2015
41393113,-73.97546923,40.6871544,TIGER/ArcMap,5/15/2015
41393052,-73.99426505,40.70300001,TIGER/ArcMap,5/15/2015
41393176,-73.96264257,40.63525331,TIGER/ArcMap,5/15/2015
41393456,-73.91289948,40.82025426,TIGER/ArcMap,5/15/2015
41393496,-73.91372565,40.69934308,TIGER/ArcMap,5/15/2015
41393625,-74.00732104,40.70604042,TIGER/ArcMap,5/15/2015
41393633,-73.91891315,40.80794583,TIGER/ArcMap,5/15/2015
41393430,-73.91524405,40.74654871,TIGER/ArcMap,5/15/2015
41393634,-73.93053715,40.69000088,TIGER/ArcMap,5/15/2015
41393754,-73.98715128,40.71522746,TIGER/ArcMap,5/15/2015
41393637,-73.94027037,40.79748966,TIGER/ArcMap,5/15/2015
41393791,-73.98905543,40.71855506,TIGER/ArcMap,5/15/2015
41393715,-73.99068711,40.76098015,TIGER/ArcMap,5/15/2015
41394018,-73.9530288,40.78024501,TIGER/ArcMap,5/15/2015
41394023,-74.0067104,40.73934526,TIGER/ArcMap,5/15/2015
41393911,-73.98103199,40.63542885,TIGER/ArcMap,5/15/2015
41394039,-73.95087209,40.66225883,TIGER/ArcMap,5/15/2015
41394169,-73.91572189,40.76039158,TIGER/ArcMap,5/15/2015
41394043,-73.85631965,40.83609105,TIGER/ArcMap,5/15/2015
41394405,-74.00820951,40.71284441,TIGER/ArcMap,5/15/2015
41394528,-73.83470722,40.7522712,TIGER/ArcMap,5/15/2015
41394237,-73.99650374,40.7532286,TIGER/ArcMap,5/15/2015
41394526,-73.99332293,40.63378018,TIGER/ArcMap,5/15/2015
41394605,-73.96376311,40.67742424,TIGER/ArcMap,5/15/2015
41394678,-73.99419389,40.61506968,TIGER/ArcMap,5/15/2015
41394943,-74.00930357,40.71330014,TIGER/ArcMap,5/15/2015
41394908,-73.90350042,40.85889927,TIGER/ArcMap,5/15/2015
41394714,-73.90180634,40.64459458,TIGER/ArcMap,5/15/2015
41394959,-73.99277724,40.72680416,TIGER/ArcMap,5/15/2015
41395219,-73.99281922,40.74786618,TIGER/ArcMap,5/15/2015
41395226,-73.91688517,40.81580918,TIGER/ArcMap,5/15/2015
41395370,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395342,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395345,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395372,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395375,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395378,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395379,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395381,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395380,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395384,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395386,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395388,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395395,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395397,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395399,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395402,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395403,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395407,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395408,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395411,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395413,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395419,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395416,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395422,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395421,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395424,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395426,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395425,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395427,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395432,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395428,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395490,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395492,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395496,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395494,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395501,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395498,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395503,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395502,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395505,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395508,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395513,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395517,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395509,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395511,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395514,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395519,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395521,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395529,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395531,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395533,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395535,-73.8411701,40.75605913,TIGER/ArcMap,5/15/2015
41395589,-74.003677,40.73000397,TIGER/ArcMap,5/15/2015
41395551,-73.77842053,40.69050798,TIGER/ArcMap,5/15/2015
41395716,-73.99514844,40.72261733,TIGER/ArcMap,5/15/2015
41395582,-73.99605277,40.72344784,TIGER/ArcMap,5/15/2015
41395567,-73.99384922,40.68678634,TIGER/ArcMap,5/15/2015
41395775,-73.98351596,40.75785948,TIGER/ArcMap,5/15/2015
41395881,-73.99471291,40.72124858,TIGER/ArcMap,5/15/2015
41396241,-73.98445489,40.75175104,TIGER/ArcMap,5/15/2015
41396367,-73.94859456,40.80914804,TIGER/ArcMap,5/15/2015
41396476,-73.98831393,40.73763062,TIGER/ArcMap,5/15/2015
41396559,-73.96362494,40.67556551,TIGER/ArcMap,5/15/2015
41396479,-73.96316367,40.61454516,TIGER/ArcMap,5/15/2015
41396587,-73.86310173,40.87131575,TIGER/ArcMap,5/15/2015
41396643,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396647,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396651,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396650,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396654,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396652,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396655,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396658,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396657,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396660,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396661,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396659,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396662,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396663,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
41396664,-73.92866226,40.82919968,TIGER/ArcMap,5/15/2015
